PG num	LCCN
15481	sf 96091541
15484	06040566
15485	05042970
15487	02010126
15489	22002142
15491	11004270
15496	07018098
15498	06029010
15503	05010054
15506	00002653
15508	08011832
15510	43045647
15511	02021103
15518	22014784
15521	16022281
15523	17006208
15526	51050252
15527	22013319
15529	51054054
15534	22004211
15535	19015404
15539	22014784
15542	14017091
15543	84139154
15546	12032903
15547	15017820
15552	22020050
15553	04013826
15560	09031272
15567	02016466
15568	17016437
15570	16018563
15571	12021682
15572	12005591
15573	03026877
15575	88162534
15576	04023661
15577	11017495
15580	80011525
15581	16013245
15585	04013873
15586	96911741
15590	13000467
15591	19014357
15592	20023059
15595	20000671
15596	42029435
15597	04018015
15600	00056996
15601	22014784
15603	22011443
15604	15024672
15612	16007658
15613	22014784
15614	22003190
15617	11004948
15618	44012306
15619	22014784
15622	13015594
15623	unk82057516
15625	17022305
15627	ca 10001968
15631	22014784
15636	09030792
15642	04027559
15648	02025189
15649	72177156
15650	22014784
15651	16006320
15652	43043151
15653	86132879
15654	08023561
15656	50001549
15658	02017242
15660	14015565
15661	68005259
15664	04005482
15665	18019160
15667	18019248
15669	77577177
15672	08032274
15673	22015849
15678	11032725
15681	09016856
15682	01026133
15683	19015710
15684	42048364
15687	22006924
15689	ca 06002507
15691	12040596
15693	13007818
15694	00002962
15698	11013590
15704	21016315
15705	05023180
15706	12015846
15709	10024182
15712	24027977
15713	99005679
15714	12024819
15716	22014784
15718	20005605
15722	06017002
15727	08028097
15728	15014445
15729	16016352
15735	68027436
15736	13015821
15737	29026785
15738	20008626
15740	22014784
15741	00006653
15743	13001150
15744	01029367
15745	75046268
15749	01011054
15752	rc 01000782
15755	11035802
15758	19011969
15759	13012270
15760	15009700
15762	15010447
15767	13006768
15773	10027189
15774	38012764
15775	07042009
15776	20002057
15779	83045194
15780	12029045
15784	88016360
15785	22014784
15788	16009293
15789	22014784
15792	91815147
15794	21022330
15796	19015565
15797	04021082
15798	04016485
15800	19013462
15801	04031057
15802	16001307
15809	85211404
15810	63011026
15812	09017563
15824	04000646
15827	22014784
15828	22014784
15829	84016139
15830	03006127
15834	02024265
15840	sf 89099285
15843	20022039
15851	22020941
15852	12021954
15853	34037782
15855	08032634
15856	24011651
15857	53000016
15858	14007480
15859	07017952
15861	04006885
15863	56053809
18493	a  45000640
18565	12034303
18634	02002686
18644	72140329
18646	08034851
18647	08036146
18648	ca 30001340
18651	08007681
18654	28004841
18659	21000230
18663	10006452
18665	10022256
18667	20008022
18668	04014368
18674	19027596
18676	18018944
18677	ca 33000388
18679	05011625
18684	09018720
18696	14014041
18698	11008863
18705	a  40002189
18708	a  40002189
18709	25011596
18713	95233207
18714	11026410
18719	53007292
18721	14012076
18722	12020255
18723	05041816
18730	13007848
18733	12019140
18734	a  43002687
18741	07006709
18743	23026023
18745	10006452
18746	22014784
18753	53003911
18757	unk82090406
18759	05028761
18761	00004394
18764	49032766
18765	02019817
18766	04009202
18767	04031527
18770	06043166
18771	27019462
18773	33038149
18774	19014352
18776	a  43002687
18779	09012631
18784	05041583
18786	54004974
18787	04016969
18789	13016654
18790	03013363
18791	04033183
18794	02028750
18798	05041841
18803	41042135
18804	tmp92001791
18817	38021549
18818	16005470
18821	03002566
18822	04015158
18824	00005707
18826	33038149
18834	06034683
18835	2004052724
18841	unk83055628
18842	unk83055628
18845	14002329
18847	unk83026818
18849	40020947
18852	12017324
18854	07038528
18860	05002473
18869	16005473
18872	68030802
18874	10024482
18875	15018828
18881	06006127
18883	02025599
18885	sf 89099097
18886	10007785
18900	15019874
18901	17029164
18903	22017732
18905	19005443
18906	12010962
18910	16001303
18911	08012976
18915	31029592
18927	10002605
18934	23016393
18935	07034664
18936	08034965
18938	02008141
18939	14005353
18941	20004767
18945	22014719
18948	18014081
18957	06007222
18959	17029362
18960	74015973
18961	23003013
18965	11029232
18967	07016591
18971	12025578
18973	04009839
18975	10022101
18979	05028896
18980	sf 85009973
18984	02019292
18985	36037628
18988	01005231
18992	04004042
19003	43035282
19004	40036245
19005	01031872
19009	00006407
19014	71090590
19016	10016237
19020	26023570
19027	54008561
19028	13002333
19032	sf 89099097
19034	70518122
